,filename_left,filename_right
13245768,ATL04_20210919071741_13391201_006_02.h5,MOD06_L2.A2021265.0340.061.2021314000024.hdf
13245953,ATL04_20210923070922_00131301_006_02.h5,MOD06_L2.A2021264.2115.061.2021265073752.hdf
13248118,ATL04_20210917063442_13081201_006_02.h5,MOD06_L2.A2021262.1130.061.2021262193248.hdf
13248527,ATL04_20210921062623_13691201_006_02.h5,MOD06_L2.A2021262.1305.061.2021263015601.hdf
13255492,ATL04_20210921110915_13721201_006_02.h5,MOD06_L2.A2021266.0020.061.2021274181719.hdf
13256995,ATL04_20210919040907_13371201_006_02.h5,MOD06_L2.A2021265.0255.061.2021313234936.hdf
13257277,ATL04_20210918043446_13221201_006_02.h5,MOD06_L2.A2021264.0850.061.2021264194900.hdf
13257967,ATL04_20210919054324_13381201_006_02.h5,MOD06_L2.A2021261.0820.061.2021261200048.hdf
13258039,ATL04_20210923053505_00121301_006_02.h5,MOD06_L2.A2021261.0500.061.2021261135325.hdf
13258172,ATL04_20210918060903_13231201_006_02.h5,MOD06_L2.A2021263.0805.061.2021264005829.hdf
13258547,ATL04_20210920065202_13541201_006_02.h5,MOD06_L2.A2021261.0640.061.2021261195527.hdf
13259863,ATL04_20210923115214_00161301_006_02.h5,MOD06_L2.A2021262.0725.061.2021262194842.hdf
13260593,ATL04_20210917160027_13141201_006_02.h5,MOD06_L2.A2021264.1030.061.2021264194604.hdf
13261527,ATL04_20210919164326_13451201_006_02.h5,MOD06_L2.A2021264.1345.061.2021265014047.hdf
13262245,ATL04_20210921172625_13761201_006_02.h5,MOD06_L2.A2021262.1040.061.2021262193955.hdf
13287725,ATL04_20210917080900_13091201_006_02.h5,MOD06_L2.A2021264.0710.061.2021264193901.hdf
13291457,ATL04_20210920210038_13631201_006_02.h5,MOD06_L2.A2021264.1845.061.2021265074746.hdf
13291574,ATL04_20210918215157_13331201_006_02.h5,MOD06_L2.A2021263.1940.061.2021264084503.hdf
13334530,ATL04_20210917221737_13181201_006_02.h5,MOD06_L2.A2021260.0420.061.2021260135754.hdf
13365924,ATL04_20210923211759_00221301_006_02.h5,MOD06_L2.A2021262.1715.061.2021263015337.hdf
15302450,ATL04_20210402105004_01321101_006_02.h5,MOD06_L2.A2021096.0010.061.2021268154000.hdf
15306039,ATL04_20210406231604_02011101_006_02.h5,MOD06_L2.A2021093.1400.061.2021268151208.hdf
15306674,ATL04_20210405000722_01711101_006_02.h5,MOD06_L2.A2021094.1450.061.2021268151954.hdf
15306848,ATL04_20210406104145_01931101_006_02.h5,MOD06_L2.A2021093.1545.061.2021268151840.hdf
15306858,ATL04_20210402012419_01261101_006_02.h5,MOD06_L2.A2021095.0045.061.2021268152656.hdf
15308276,ATL04_20210407022438_02031101_006_02.h5,MOD06_L2.A2021093.1725.061.2021268151843.hdf
15308557,ATL04_20210402025837_01271101_006_02.h5,MOD06_L2.A2021097.0030.061.2021268153602.hdf
15308622,ATL04_20210406025018_01881101_006_02.h5,MOD06_L2.A2021098.1745.061.2021268154749.hdf
15308881,ATL04_20210405031557_01731101_006_02.h5,MOD06_L2.A2021094.1805.061.2021268152051.hdf
15309286,ATL04_20210403040715_01431101_006_02.h5,MOD06_L2.A2021093.1905.061.2021268151508.hdf
15309458,ATL04_20210402043254_01281101_006_02.h5,MOD06_L2.A2021092.0015.061.2021268151027.hdf
15309770,ATL04_20210405045014_01741101_006_02.h5,MOD06_L2.A2021094.0000.061.2021268151714.hdf
15309989,ATL04_20210405110724_01781101_006_02.h5,MOD06_L2.A2021094.1945.061.2021268152023.hdf
15310010,ATL04_20210404051554_01591101_006_02.h5,MOD06_L2.A2021093.2040.061.2021268151321.hdf
15310221,ATL04_20210402060712_01291101_006_02.h5,MOD06_L2.A2021096.2115.061.2021268154223.hdf
15310569,ATL04_20210405062432_01751101_006_02.h5,MOD06_L2.A2021093.2220.061.2021268151704.hdf
15310942,ATL04_20210404065011_01601101_006_02.h5,MOD06_L2.A2021096.2250.061.2021268153437.hdf
15311526,ATL04_20210405141559_01801101_006_02.h5,MOD06_L2.A2021093.0235.061.2021268151308.hdf
15311550,ATL04_20210404144138_01651101_006_02.h5,MOD06_L2.A2021098.0255.061.2021268154231.hdf
15311763,ATL04_20210403150717_01501101_006_02.h5,MOD06_L2.A2021097.0210.061.2021268153223.hdf
15311898,ATL04_20210407145858_02111101_006_02.h5,MOD06_L2.A2021093.0415.061.2021268151601.hdf
15312434,ATL04_20210405155016_01811101_006_02.h5,MOD06_L2.A2021096.0445.061.2021268153135.hdf
15312977,ATL04_20210404161555_01661101_006_02.h5,MOD06_L2.A2021092.0150.061.2021268150325.hdf
15313021,ATL04_20210408160736_02271101_006_02.h5,MOD06_L2.A2021095.0540.061.2021268152533.hdf
15313166,ATL04_20210403164134_01511101_006_02.h5,MOD06_L2.A2021093.0555.061.2021268151352.hdf
15313297,ATL04_20210407163315_02121101_006_02.h5,MOD06_L2.A2021094.0140.061.2021268151453.hdf
15313676,ATL04_20210406165854_01971101_006_02.h5,MOD06_L2.A2021094.0635.061.2021268151832.hdf
15314140,ATL04_20210404175013_01671101_006_02.h5,MOD06_L2.A2021093.0730.061.2021268151253.hdf
15314546,ATL04_20210407180732_02131101_006_02.h5,MOD06_L2.A2021096.0805.061.2021268154008.hdf
15315047,ATL04_20210405185851_01831101_006_02.h5,MOD06_L2.A2021095.0900.061.2021268153521.hdf
15315461,ATL04_20210404192430_01681101_006_02.h5,MOD06_L2.A2021096.0125.061.2021268152830.hdf
15317609,ATL04_20210408205028_02301101_006_02.h5,MOD06_L2.A2021098.1110.061.2021268155204.hdf
15317919,ATL04_20210407211607_02151101_006_02.h5,MOD06_L2.A2021094.1135.061.2021268153635.hdf
15319608,ATL04_20210408222445_02311101_006_02.h5,MOD06_L2.A2021094.0130.061.2021268151536.hdf
15322609,ATL04_20210402232423_01401101_006_02.h5,MOD06_L2.A2021093.1250.061.2021268152940.hdf
15325857,ATL04_20210405220726_01851101_006_02.h5,MOD06_L2.A2021096.0235.061.2021268152807.hdf
15327386,ATL04_20210404223305_01701101_006_02.h5,MOD06_L2.A2021095.0325.061.2021268152045.hdf
15329503,ATL04_20210403225844_01551101_006_02.h5,MOD06_L2.A2021095.1120.061.2021268153726.hdf
15330045,ATL04_20210407225024_02161101_006_02.h5,MOD06_L2.A2021095.0455.061.2021268152214.hdf
15343464,ATL04_20210405124141_01791101_006_02.h5,MOD06_L2.A2021098.0750.061.2021268154642.hdf
15343812,ATL04_20210403133300_01491101_006_02.h5,MOD06_L2.A2021092.0510.061.2021268150912.hdf
15344017,ATL04_20210402135839_01341101_006_02.h5,MOD06_L2.A2021095.0720.061.2021268152845.hdf
15345648,ATL04_20210406214146_02001101_006_02.h5,MOD06_L2.A2021095.1035.061.2021268152306.hdf
15346628,ATL04_20210405234143_01861101_006_02.h5,MOD06_L2.A2021094.0955.061.2021268152726.hdf
15347308,ATL04_20210408235902_02321101_006_02.h5,MOD06_L2.A2021096.0940.061.2021268153059.hdf
15347744,ATL04_20210403005840_01411101_006_02.h5,MOD06_L2.A2021098.0930.061.2021268155020.hdf
15370811,ATL04_20210406073310_01911101_006_02.h5,MOD06_L2.A2021097.0530.061.2021268153857.hdf
15371229,ATL04_20210403085007_01461101_006_02.h5,MOD06_L2.A2021094.0500.061.2021268152427.hdf
15375251,ATL04_20210402215006_01391101_006_02.h5,MOD06_L2.A2021096.0625.061.2021268152939.hdf
17992167,ATL04_20210108200205_02421001_006_01.h5,MOD06_L2.A2021013.1840.061.2021268065500.hdf
17994497,ATL04_20210111074507_02801001_006_01.h5,MOD06_L2.A2021008.0550.061.2021268063118.hdf
17995195,ATL04_20210114080225_03261001_006_01.h5,MOD06_L2.A2021013.1855.061.2021268065412.hdf
17996956,ATL04_20210110094503_02661001_006_01.h5,MOD06_L2.A2021008.2025.061.2021268062107.hdf
17997417,ATL04_20210111105342_02821001_006_01.h5,MOD06_L2.A2021012.2140.061.2021268064632.hdf
17997605,ATL04_20210110111921_02671001_006_01.h5,MOD06_L2.A2021008.2205.061.2021268062054.hdf
17997709,ATL04_20210114111059_03281001_006_01.h5,MOD06_L2.A2021013.0555.061.2021268065008.hdf
17998284,ATL04_20210111122800_02831001_006_01.h5,MOD06_L2.A2021012.2315.061.2021268064637.hdf
17998372,ATL04_20210110125338_02681001_006_01.h5,MOD06_L2.A2021008.0535.061.2021268061638.hdf
17998486,ATL04_20210113131056_03141001_006_01.h5,MOD06_L2.A2021012.0015.061.2021268064018.hdf
17998657,ATL04_20210108134455_02381001_006_01.h5,MOD06_L2.A2021010.0525.061.2021268062919.hdf
17998834,ATL04_20210111140217_02841001_006_01.h5,MOD06_L2.A2021011.0110.061.2021268063417.hdf
17998844,ATL04_20210110142755_02691001_006_01.h5,MOD06_L2.A2021012.0510.061.2021268064322.hdf
17998883,ATL04_20210114141934_03301001_006_01.h5,MOD06_L2.A2021014.0500.061.2021268065508.hdf
17999018,ATL04_20210113144513_03151001_006_01.h5,MOD06_L2.A2021010.0205.061.2021268062835.hdf
17999411,ATL04_20210111153634_02851001_006_01.h5,MOD06_L2.A2021011.0425.061.2021268063603.hdf
17999422,ATL04_20210110191048_02721001_006_01.h5,MOD06_L2.A2021012.0330.061.2021268064140.hdf
17999648,ATL04_20210110160213_02701001_006_01.h5,MOD06_L2.A2021010.0345.061.2021268062831.hdf
18000273,ATL04_20210108165330_02401001_006_01.h5,MOD06_L2.A2021009.0440.061.2021268062225.hdf
18000290,ATL04_20210108231040_02441001_006_01.h5,MOD06_L2.A2021011.0745.061.2021268063722.hdf
18000487,ATL04_20210110001919_02601001_006_01.h5,MOD06_L2.A2021013.0730.061.2021268064946.hdf
18000521,ATL04_20210114001058_03211001_006_01.h5,MOD06_L2.A2021008.0715.061.2021268061634.hdf
18001240,ATL04_20210108011035_02301001_006_01.h5,MOD06_L2.A2021014.0955.061.2021268065755.hdf
18001416,ATL04_20210114203644_03341001_006_01.h5,MOD06_L2.A2021012.0830.061.2021268064423.hdf
18001613,ATL04_20210111012758_02761001_006_01.h5,MOD06_L2.A2021013.1050.061.2021268065048.hdf
18001828,ATL04_20210110015336_02611001_006_01.h5,MOD06_L2.A2021009.1115.061.2021268062359.hdf
18001905,ATL04_20210109021915_02461001_006_01.h5,MOD06_L2.A2021012.0650.061.2021268064303.hdf
18002065,ATL04_20210113021055_03071001_006_01.h5,MOD06_L2.A2021012.1145.061.2021268064529.hdf
18002224,ATL04_20210108024453_02311001_006_01.h5,MOD06_L2.A2021008.1210.061.2021268061744.hdf
18002875,ATL04_20210113034512_03081001_006_01.h5,MOD06_L2.A2021008.1350.061.2021268061830.hdf
18003038,ATL04_20210108041910_02321001_006_01.h5,MOD06_L2.A2021013.1410.061.2021268065203.hdf
18003224,ATL04_20210111043632_02781001_006_01.h5,MOD06_L2.A2021009.1435.061.2021268062554.hdf
18003383,ATL04_20210110050211_02631001_006_01.h5,MOD06_L2.A2021012.1505.061.2021268064536.hdf
18003577,ATL04_20210109052749_02481001_006_01.h5,MOD06_L2.A2021008.1530.061.2021268061825.hdf
18003843,ATL04_20210108055328_02331001_006_01.h5,MOD06_L2.A2021014.0635.061.2021268065556.hdf
18014763,ATL04_20210110081046_02651001_006_01.h5,MOD06_L2.A2021013.1630.061.2021268071656.hdf
18017342,ATL04_20210108072745_02341001_006_01.h5,MOD06_L2.A2021009.0035.061.2021268062508.hdf
18023898,ATL04_20210113082804_03111001_006_01.h5,MOD06_L2.A2021013.2015.061.2021268065449.hdf
18035380,ATL04_20210109211044_02581001_006_01.h5,MOD06_L2.A2021013.1730.061.2021268065505.hdf
18036659,ATL04_20210111215344_02891001_006_01.h5,MOD06_L2.A2021010.0840.061.2021268063008.hdf
18036991,ATL04_20210110221923_02741001_006_01.h5,MOD06_L2.A2021013.1725.061.2021268065249.hdf
18037043,ATL04_20210114221101_03351001_006_01.h5,MOD06_L2.A2021013.0910.061.2021268065110.hdf
18037208,ATL04_20210109224501_02591001_006_01.h5,MOD06_L2.A2021009.0935.061.2021268062419.hdf
18038007,ATL04_20210113065347_03101001_006_01.h5,MOD06_L2.A2021014.1135.061.2021268065904.hdf
18038228,ATL04_20210109070207_02491001_006_01.h5,MOD06_L2.A2021012.1645.061.2021268064618.hdf
18040120,ATL04_20210108103620_02361001_006_01.h5,MOD06_L2.A2021009.1930.061.2021268062655.hdf
18043681,ATL04_20210111171052_02861001_006_01.h5,MOD06_L2.A2021014.0320.061.2021268065500.hdf
18064145,ATL04_20210111184509_02871001_006_01.h5,MOD06_L2.A2021010.1110.061.2021268063644.hdf
18075874,ATL04_20210109180209_02561001_006_01.h5,MOD06_L2.A2021009.0435.061.2021268062343.hdf
18080446,ATL04_20210111091925_02811001_006_01.h5,MOD06_L2.A2021012.1820.061.2021268064606.hdf
18080772,ATL04_20210114093642_03271001_006_01.h5,MOD06_L2.A2021013.1905.061.2021268065222.hdf
18092761,ATL04_20210109162751_02551001_006_01.h5,MOD06_L2.A2021014.0045.061.2021268070749.hdf
18117383,ATL04_20210114172809_03321001_006_01.h5,MOD06_L2.A2021013.0055.061.2021268064757.hdf
18151467,ATL04_20210113175348_03171001_006_01.h5,MOD06_L2.A2021008.0215.061.2021268061439.hdf
19081583,ATL04_20210112230220_03051001_006_01.h5,MOD06_L2.A2021014.0855.061.2021268071940.hdf
19781812,ATL04_20210112010217_02911001_006_01.h5,MOD06_L2.A2021012.1030.061.2021268065931.hdf
20627372,ATL04_20210716020503_03431201_006_01.h5,MOD06_L2.A2021197.2015.061.2021269015918.hdf
20629852,ATL04_20210719132225_03961201_006_01.h5,MOD06_L2.A2021197.0940.061.2021269014045.hdf
20633685,ATL04_20210717154801_03671201_006_01.h5,MOD06_L2.A2021199.1125.061.2021269021011.hdf
20633947,ATL04_20210720015644_04041201_006_01.h5,MOD06_L2.A2021202.1155.061.2021269023037.hdf
20634011,ATL04_20210719163100_03981201_006_01.h5,MOD06_L2.A2021198.1220.061.2021269020400.hdf
20634135,ATL04_20210718165639_03831201_006_01.h5,MOD06_L2.A2021203.1240.061.2021269023720.hdf
20634265,ATL04_20210722164819_04441201_006_01.h5,MOD06_L2.A2021203.2055.061.2021269023534.hdf
20634837,ATL04_20210720173937_04141201_006_01.h5,MOD06_L2.A2021202.1335.061.2021269023007.hdf
20635318,ATL04_20210719180517_03991201_006_01.h5,MOD06_L2.A2021198.1400.061.2021269020132.hdf
20635631,ATL04_20210718183056_03841201_006_01.h5,MOD06_L2.A2021203.1415.061.2021269023221.hdf
20635881,ATL04_20210717185635_03691201_006_01.h5,MOD06_L2.A2021197.1455.061.2021269015520.hdf
20636148,ATL04_20210716192214_03541201_006_01.h5,MOD06_L2.A2021202.1515.061.2021269022853.hdf
20636337,ATL04_20210719193934_04001201_006_01.h5,MOD06_L2.A2021203.1555.061.2021269023216.hdf
20636383,ATL04_20210722195654_04461201_006_01.h5,MOD06_L2.A2021202.2010.061.2021269022436.hdf
20636486,ATL04_20210717203053_03701201_006_01.h5,MOD06_L2.A2021202.1650.061.2021269022330.hdf
20636748,ATL04_20210716205631_03551201_006_01.h5,MOD06_L2.A2021199.1940.061.2021269021017.hdf
20637039,ATL04_20210719211352_04011201_006_01.h5,MOD06_L2.A2021197.1950.061.2021269015712.hdf
20637105,ATL04_20210718011345_03731201_006_01.h5,MOD06_L2.A2021202.1830.061.2021269023019.hdf
20637649,ATL04_20210717220510_03711201_006_01.h5,MOD06_L2.A2021203.1915.061.2021269023045.hdf
20638432,ATL04_20210718055637_03761201_006_01.h5,MOD06_L2.A2021199.2255.061.2021269020557.hdf
20638670,ATL04_20210717062216_03611201_006_01.h5,MOD06_L2.A2021203.2230.061.2021269022950.hdf
20639053,ATL04_20210716064755_03461201_006_01.h5,MOD06_L2.A2021202.0025.061.2021269022406.hdf
20639785,ATL04_20210719070515_03921201_006_01.h5,MOD06_L2.A2021203.0105.061.2021269022805.hdf
20640276,ATL04_20210718073054_03771201_006_01.h5,MOD06_L2.A2021197.0145.061.2021269015325.hdf
20640617,ATL04_20210717075633_03621201_006_01.h5,MOD06_L2.A2021202.0205.061.2021269022846.hdf
20640645,ATL04_20210721074813_04231201_006_01.h5,MOD06_L2.A2021200.0215.061.2021269021331.hdf
20640776,ATL04_20210716082212_03471201_006_01.h5,MOD06_L2.A2021202.2150.061.2021269022917.hdf
20641163,ATL04_20210718090512_03781201_006_01.h5,MOD06_L2.A2021202.0340.061.2021269021843.hdf
20642353,ATL04_20210718103929_03791201_006_01.h5,MOD06_L2.A2021200.0535.061.2021269021501.hdf
20642671,ATL04_20210717110508_03641201_006_01.h5,MOD06_L2.A2021203.0605.061.2021269023348.hdf
20642900,ATL04_20210716113047_03491201_006_01.h5,MOD06_L2.A2021199.0630.061.2021269020727.hdf
20645755,ATL04_20210718134804_03811201_006_01.h5,MOD06_L2.A2021203.2335.061.2021269022108.hdf
20648151,ATL04_20210721140523_04271201_006_01.h5,MOD06_L2.A2021197.0725.061.2021269013909.hdf
20650302,ATL04_20210716143922_03511201_006_01.h5,MOD06_L2.A2021199.0400.061.2021269014935.hdf
20653215,ATL04_20210722133944_04421201_006_01.h5,MOD06_L2.A2021199.1220.061.2021269015305.hdf
20654868,ATL04_20210717141343_03661201_006_01.h5,MOD06_L2.A2021202.2045.061.2021269023512.hdf
20656565,ATL04_20210716033920_03441201_006_01.h5,MOD06_L2.A2021197.1110.061.2021269014040.hdf
20660848,ATL04_20210716161339_03521201_006_01.h5,MOD06_L2.A2021203.2240.061.2021269024052.hdf
20663995,ATL04_20210721030521_04201201_006_01.h5,MOD06_L2.A2021199.1620.061.2021269020822.hdf
20666466,ATL04_20210720235647_04181201_006_01.h5,MOD06_L2.A2021199.2120.061.2021269020956.hdf
20666629,ATL04_20210722041400_04361201_006_01.h5,MOD06_L2.A2021197.2130.061.2021269015148.hdf
20670196,ATL04_20210719114807_03951201_006_01.h5,MOD06_L2.A2021197.0640.061.2021269015653.hdf
20670414,ATL04_20210718121347_03801201_006_01.h5,MOD06_L2.A2021200.0715.061.2021269021229.hdf
20670766,ATL04_20210721123105_04261201_006_01.h5,MOD06_L2.A2021203.0745.061.2021269023247.hdf
20670911,ATL04_20210720125645_04111201_006_01.h5,MOD06_L2.A2021199.0810.061.2021269020819.hdf
20672061,ATL04_20210722151402_04431201_006_01.h5,MOD06_L2.A2021202.2320.061.2021269021604.hdf
20679450,ATL04_20210719145642_03971201_006_01.h5,MOD06_L2.A2021202.1605.061.2021269021142.hdf
20687742,ATL04_20210716051337_03451201_006_01.h5,MOD06_L2.A2021197.0125.061.2021269013820.hdf
20696642,ATL04_20210717123926_03651201_006_01.h5,MOD06_L2.A2021202.0840.061.2021269022956.hdf
20696874,ATL04_20210716130505_03501201_006_01.h5,MOD06_L2.A2021199.0945.061.2021269020231.hdf
20730897,ATL04_20210717044759_03601201_006_01.h5,MOD06_L2.A2021202.0020.061.2021269021636.hdf
20735424,ATL04_20210718152222_03821201_006_01.h5,MOD06_L2.A2021198.0905.061.2021269020831.hdf
20765623,ATL04_20210720160520_04131201_006_01.h5,MOD06_L2.A2021202.0200.061.2021269022117.hdf
20767585,ATL04_20210721153940_04281201_006_01.h5,MOD06_L2.A2021202.0520.061.2021269022528.hdf
23357549,ATL04_20210326024936_00201101_006_01.h5,MOD06_L2.A2021088.1550.061.2021268145528.hdf
23359141,ATL04_20210330151536_00891101_006_01.h5,MOD06_L2.A2021086.0540.061.2021268142658.hdf
23359495,ATL04_20210329154116_00741101_006_01.h5,MOD06_L2.A2021091.0600.061.2021268145822.hdf
23359704,ATL04_20210401155835_01201101_006_02.h5,MOD06_L2.A2021087.0625.061.2021268143601.hdf
23359851,ATL04_20210326165812_00291101_006_01.h5,MOD06_L2.A2021088.0710.061.2021268143958.hdf
23360046,ATL04_20210330024117_00811101_006_01.h5,MOD06_L2.A2021086.0725.061.2021268142909.hdf
23360104,ATL04_20210329171533_00751101_006_01.h5,MOD06_L2.A2021091.0745.061.2021268145836.hdf
23360332,ATL04_20210328174112_00601101_006_01.h5,MOD06_L2.A2021087.0805.061.2021268143559.hdf
23360737,ATL04_20210326183230_00301101_006_01.h5,MOD06_L2.A2021088.0850.061.2021268144006.hdf
23360788,ATL04_20210330182411_00911101_006_01.h5,MOD06_L2.A2021086.0905.061.2021268142705.hdf
23360971,ATL04_20210329184950_00761101_006_01.h5,MOD06_L2.A2021091.0920.061.2021268145843.hdf
23361079,ATL04_20210328191530_00611101_006_01.h5,MOD06_L2.A2021087.0945.061.2021268143258.hdf
23361296,ATL04_20210327194109_00461101_006_01.h5,MOD06_L2.A2021088.1030.061.2021268144220.hdf
23361347,ATL04_20210326200647_00311101_006_01.h5,MOD06_L2.A2021086.1045.061.2021268143806.hdf
23361586,ATL04_20210329202408_00771101_006_01.h5,MOD06_L2.A2021087.1125.061.2021268143346.hdf
23361764,ATL04_20210401204127_01231101_006_02.h5,MOD06_L2.A2021088.1530.061.2021268145224.hdf
23361874,ATL04_20210331210707_01081101_006_01.h5,MOD06_L2.A2021088.1210.061.2021268144820.hdf
23361947,ATL04_20210329030656_00661101_006_01.h5,MOD06_L2.A2021085.1140.061.2021268143115.hdf
23362162,ATL04_20210326214104_00321101_006_01.h5,MOD06_L2.A2021085.1455.061.2021268142258.hdf
23362925,ATL04_20210328222404_00631101_006_01.h5,MOD06_L2.A2021091.1420.061.2021268150333.hdf
23363625,ATL04_20210328033236_00511101_006_01.h5,MOD06_L2.A2021086.1540.061.2021268143011.hdf
23363852,ATL04_20210328064110_00531101_006_01.h5,MOD06_L2.A2021085.1815.061.2021268142642.hdf
23363999,ATL04_20210327070649_00381101_006_01.h5,MOD06_L2.A2021088.1845.061.2021268144557.hdf
23364369,ATL04_20210330072409_00841101_006_01.h5,MOD06_L2.A2021086.1900.061.2021268143732.hdf
23364664,ATL04_20210329074949_00691101_006_01.h5,MOD06_L2.A2021088.2025.061.2021268144150.hdf
23365320,ATL04_20210328081528_00541101_006_01.h5,MOD06_L2.A2021085.2135.061.2021268143229.hdf
23365479,ATL04_20210331083248_01001101_006_01.h5,MOD06_L2.A2021086.1720.061.2021268143258.hdf
23365632,ATL04_20210326090645_00241101_006_01.h5,MOD06_L2.A2021088.2205.061.2021268145024.hdf
23366124,ATL04_20210401094126_01161101_006_02.h5,MOD06_L2.A2021085.2310.061.2021268142822.hdf
23366381,ATL04_20210327101524_00401101_006_01.h5,MOD06_L2.A2021088.2345.061.2021268145014.hdf
23366690,ATL04_20210326104102_00251101_006_01.h5,MOD06_L2.A2021085.0010.061.2021268142251.hdf
23366981,ATL04_20210329105823_00711101_006_01.h5,MOD06_L2.A2021088.0040.061.2021268144135.hdf
23367239,ATL04_20210328112403_00561101_006_01.h5,MOD06_L2.A2021088.1705.061.2021268144613.hdf
23369430,ATL04_20210401125000_01181101_006_02.h5,MOD06_L2.A2021091.0250.061.2021268150313.hdf
23371353,ATL04_20210401142418_01191101_006_02.h5,MOD06_L2.A2021086.1710.061.2021268143114.hdf
23376106,ATL04_20210326152355_00281101_006_01.h5,MOD06_L2.A2021086.0430.061.2021268144403.hdf
23380336,ATL04_20210327145816_00431101_006_01.h5,MOD06_L2.A2021088.0300.061.2021268144517.hdf
23383031,ATL04_20210329140658_00731101_006_01.h5,MOD06_L2.A2021085.1225.061.2021268142601.hdf
23385152,ATL04_20210328143237_00581101_006_01.h5,MOD06_L2.A2021091.1500.061.2021268151729.hdf
23391812,ATL04_20210326042353_00211101_006_01.h5,MOD06_L2.A2021085.0505.061.2021268142507.hdf
23395152,ATL04_20210331052413_00981101_006_01.h5,MOD06_L2.A2021085.1950.061.2021268142413.hdf
23399805,ATL04_20210328160655_00591101_006_01.h5,MOD06_L2.A2021086.0230.061.2021268142445.hdf
23403910,ATL04_20210329233242_00791101_006_01.h5,MOD06_L2.A2021086.0545.061.2021268143008.hdf
23404636,ATL04_20210328002401_00491101_006_01.h5,MOD06_L2.A2021086.1400.061.2021268143218.hdf
23405284,ATL04_20210330010700_00801101_006_01.h5,MOD06_L2.A2021085.1500.061.2021268143127.hdf
